"","Nazwa","Typ","Regon","WK","PK","GK","GT","PT","id","Rok","TypOkresu","Okres","Dzial","Rozdzial","Paragraf","P4","PL","ZA","WW"
"0","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","302","0","11420.00","5439.95","5439.95"
"1","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","401","0","663000.00","663000.00","285814.07"
"2","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","404","0","58000.00","41125.90","41125.90"
"3","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","411","0","459320.00","459320.00","224485.67"
"4","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","412","0","62196.00","62196.00","23635.61"
"5","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","417","0","25000.00","25000.00","23034.60"
"6","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","421","0","59595.00","37416.65","36744.60"
"7","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","424","0","20362.00","1527.90","1527.90"
"8","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","426","0","161700.00","78620.68","78238.08"
"9","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","427","0","21120.00","",""
"10","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","428","0","10780.00","420.00","420.00"
"11","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","430","0","46510.00","36174.83","35325.64"
"12","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","436","0","5390.00","1127.07","1127.07"
"13","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","441","0","2150.00","",""
"14","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","444","0","187057.00","187057.00","150263.00"
"15","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","470","0","4300.00","2769.47","2769.47"
"16","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","471","0","50000.00","50000.00","15.17"
"17","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","479","0","1884207.00","1884207.00","937228.21"
"18","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80101","480","0","159800.00","138121.47","138121.47"
"19","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","411","0","20300.00","20300.00","13904.65"
"20","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","412","0","3200.00","3200.00","1203.45"
"21","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","421","0","5550.00","30.00","30.00"
"22","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","444","0","7972.00","7972.00","6737.00"
"23","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","471","0","100.00","100.00",""
"24","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","479","0","120000.00","120000.00","79546.07"
"25","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80107","480","0","10200.00","4778.10","4778.10"
"26","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80146","430","0","4479.00","",""
"27","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80146","470","0","7465.00","2767.00","2767.00"
"28","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","302","0","3340.00","",""
"29","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","401","0","192000.00","192000.00","97497.95"
"30","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","404","0","17600.00","14153.56","14153.56"
"31","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","411","0","30500.00","30500.00","19389.50"
"32","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","412","0","6000.00","6000.00","1682.51"
"33","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","421","0","2000.00","1501.25","1501.25"
"34","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","422","0","120000.00","93721.08","93721.08"
"35","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","444","0","6652.00","6652.00","5000.00"
"36","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","801","80148","471","0","4000.00","4000.00",""
"37","SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA","JB","000903297     ","10","02","01","1","0","Rb28s_51a97e8036a643d9890bfe8bf45db98b","2023","Kwartal","2","854","85416","324","0","4960.00","4960.00","4960.00"
"38","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","302","0","5545.00","2751.00","2751.00"
"39","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","401","0","581373.00","581373.00","216294.29"
"40","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","404","0","40611.00","36970.91","36970.91"
"41","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","411","0","418133.00","418133.00","178302.69"
"42","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","412","0","55669.00","55669.00","18423.99"
"43","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","414","0","5748.00","2931.00","2931.00"
"44","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","417","0","5000.00","5000.00",""
"45","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","421","0","36687.00","16505.56","16505.56"
"46","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","424","0","4101.00","386.83","386.83"
"47","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","426","0","183303.00","108122.38","108122.38"
"48","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","427","0","13142.00","4700.00","4700.00"
"49","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","428","0","1574.00","890.00","890.00"
"50","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","430","0","43839.00","32325.12","30273.60"
"51","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","436","0","5725.00","1747.23","1747.23"
"52","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","441","0","1352.00","110.40","110.40"
"53","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","444","0","153654.00","153654.00","116513.42"
"54","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","470","0","1729.00","400.00","400.00"
"55","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","471","0","31986.00","31986.00","637.96"
"56","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","479","0","1663551.00","1663551.00","696953.91"
"57","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80101","480","0","132371.00","128099.93","128099.93"
"58","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","411","0","28854.00","28854.00","13409.46"
"59","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","412","0","3428.00","3428.00","199.29"
"60","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","444","0","7872.00","7872.00","5903.90"
"61","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","471","0","900.00","900.00","436.27"
"62","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","479","0","161794.00","161794.00","61383.63"
"63","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80107","480","0","10992.00","10391.10","10391.10"
"64","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80146","430","0","3808.00","",""
"65","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80146","470","0","6347.00","4269.20","4269.20"
"66","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","302","0","665.00","",""
"67","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","401","0","161515.00","161515.00","60057.21"
"68","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","404","0","11529.00","11229.83","11229.83"
"69","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","411","0","26102.00","26102.00","11390.66"
"70","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","412","0","4456.00","4456.00","1631.96"
"71","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","422","0","113000.00","57873.53","57873.53"
"72","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","428","0","244.00","50.00","50.00"
"73","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","444","0","4989.00","4989.00","3741.68"
"74","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80148","471","0","2556.00","2556.00",""
"75","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80150","411","0","2500.00","2500.00","506.07"
"76","SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W KUTNIE","JB","000903305     ","10","02","01","1","0","Rb28s_da3f777e969a4a05814668d5072b6f77","2023","Kwartal","2","801","80150","412","0","500.00","500.00","72.50"
